col0,col1,col2,col3,col4,col5
2,3,7.0,29.0,63.0,8.0
7,6,14.0,31.0,56.0,4.0
0,11,23.0,20.0,71.0,7.0
3,27,47.0,55.0,45.0,7.0
9,67,97.0,73.0,52.0,5.0
18,134,139.0,88.0,75.0,9.0
32,245,127.0,132.0,81.0,11.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16150 MS:25125 M:8 H:0,,,,,
12,1,1.0,1.0,0.0,3.0
78,27,9.0,10.0,6.0,0.0
11,2,2.0,5.0,13.0,1.0
2,9,0.0,8.0,8.0,10.0
8,0,5.0,8.0,0.0,5.0
109,60,73.0,79.0,83.0,104.0
43,28,30.0,54.0,67.0,240.0
11,8,8.0,36.0,55.0,142.0
9,5,5.0,17.0,48.0,76.0
0,4,8.0,33.0,63.0,8.0
3,15,4.0,26.0,55.0,0.0
2,12,26.0,33.0,72.0,7.0
5,29,46.0,49.0,57.0,5.0
10,67,94.0,70.0,51.0,6.0
19,126,130.0,84.0,73.0,9.0
30,227,121.0,126.0,76.0,12.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,1.0
16151 MS:25156 M:8 H:0,,,,,
13,1,2.0,1.0,0.0,5.0
87,30,10.0,17.0,8.0,1.0
16,0,3.0,6.0,18.0,2.0
3,0,6.0,8.0,16.0,20.0
0,0,0.0,0.0,0.0,3.0
134,70,77.0,83.0,76.0,112.0
83,43,41.0,56.0,68.0,232.0
24,13,13.0,40.0,55.0,140.0
10,8,8.0,23.0,50.0,75.0
14,3,15.0,47.0,54.0,14.0
5,31,10.0,31.0,63.0,0.0
4,19,32.0,33.0,68.0,5.0
6,33,47.0,48.0,55.0,5.0
11,66,89.0,67.0,50.0,7.0
19,119,122.0,81.0,70.0,11.0
27,207,102.0,118.0,70.0,14.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16152 MS:25188 M:8 H:0,,,,,
18,1,3.0,3.0,0.0,5.0
88,32,13.0,24.0,10.0,2.0
16,0,2.0,12.0,24.0,2.0
6,4,13.0,12.0,16.0,17.0
0,0,0.0,0.0,0.0,0.0
148,76,86.0,86.0,80.0,114.0
99,53,50.0,59.0,71.0,226.0
37,20,20.0,43.0,57.0,136.0
9,10,11.0,27.0,59.0,68.0
4,10,14.0,39.0,63.0,9.0
4,19,19.0,31.0,53.0,4.0
5,24,38.0,34.0,67.0,6.0
7,35,48.0,46.0,54.0,5.0
11,64,84.0,65.0,49.0,7.0
23,100,115.0,76.0,67.0,10.0
29,199,96.0,113.0,67.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16157 MS:25345 M:8 H:0,,,,,
41,17,20.0,12.0,4.0,7.0
135,62,27.0,41.0,22.0,8.0
44,13,7.0,12.0,46.0,6.0
60,28,46.0,58.0,39.0,33.0
0,3,8.0,0.0,6.0,8.0
161,132,140.0,125.0,115.0,128.0
115,93,93.0,89.0,100.0,217.0
40,53,55.0,69.0,76.0,129.0
10,16,22.0,51.0,64.0,65.0
7,13,18.0,59.0,78.0,12.0
20,24,31.0,53.0,48.0,11.0
7,37,35.0,31.0,63.0,0.0
5,26,38.0,26.0,26.0,4.0
6,45,48.0,27.0,14.0,4.0
9,60,51.0,42.0,13.0,6.0
10,81,52.0,45.0,10.0,7.0
0,3,0.0,0.0,0.0,0.0
0,0,1.0,0.0,0.0,1.0
16158 MS:25376 M:8 H:0,,,,,
42,28,26.0,16.0,5.0,9.0
137,75,35.0,47.0,24.0,11.0
51,28,12.0,22.0,45.0,8.0
72,61,78.0,88.0,49.0,38.0
0,0,2.0,0.0,0.0,0.0
159,148,162.0,140.0,128.0,135.0
115,102,104.0,93.0,98.0,212.0
33,39,39.0,62.0,72.0,115.0
7,10,12.0,36.0,64.0,65.0
3,16,24.0,48.0,78.0,2.0
5,15,17.0,53.0,50.0,13.0
5,16,30.0,25.0,54.0,6.0
3,24,32.0,19.0,19.0,3.0
5,41,43.0,21.0,11.0,3.0
8,58,47.0,34.0,10.0,5.0
15,57,47.0,32.0,9.0,5.0
0,7,0.0,0.0,3.0,0.0
0,0,0.0,0.0,0.0,0.0
16159 MS:25407 M:8 H:0,,,,,
42,35,33.0,22.0,7.0,10.0
152,98,46.0,66.0,32.0,14.0
67,47,8.0,30.0,49.0,0.0
96,82,100.0,113.0,63.0,46.0
0,0,0.0,0.0,0.0,0.0
163,159,184.0,166.0,150.0,140.0
99,100,97.0,96.0,101.0,208.0
19,17,18.0,35.0,58.0,106.0
8,10,4.0,22.0,36.0,46.0
4,5,8.0,31.0,60.0,17.0
2,5,8.0,22.0,39.0,4.0
2,5,9.0,14.0,35.0,2.0
3,17,23.0,15.0,14.0,1.0
4,34,33.0,17.0,11.0,2.0
288,269,256.0,256.0,46.0,813.0
572,14,0.0,512.0,943.0,620.0
36,806,0.0,256.0,78.0,59.0
305,271,0.0,256.0,256.0,0.0
16163 MS:25533 M:8 H:0,,,,,
680,109,73.0,53.0,23.0,13.0
62,105,39.0,57.0,34.0,9.0
9,12,12.0,31.0,51.0,13.0
64,53,67.0,73.0,28.0,11.0
5,0,0.0,0.0,0.0,0.0
70,223,240.0,199.0,146.0,88.0
18,109,88.0,87.0,111.0,106.0
13,15,10.0,22.0,54.0,60.0
1,4,3.0,9.0,29.0,26.0
0,0,0.0,2.0,6.0,2.0
0,0,0.0,0.0,0.0,0.0
10,0,3.0,11.0,0.0,3.0
3,10,0.0,3.0,7.0,0.0
0,0,0.0,2.0,2.0,11.0
0,0,0.0,5.0,2.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16164 MS:25564 M:8 H:0,,,,,
60,58,29.0,17.0,7.0,5.0
193,112,39.0,31.0,20.0,4.0
12,8,7.0,12.0,16.0,4.0
4,16,19.0,29.0,13.0,4.0
0,0,0.0,0.0,0.0,0.0
99,147,144.0,169.0,103.0,65.0
7,14,17.0,40.0,68.0,66.0
4,7,6.0,12.0,28.0,31.0
2,5,3.0,6.0,19.0,16.0
0,1,1.0,5.0,25.0,5.0
0,9,16.0,0.0,17.0,0.0
0,8,13.0,11.0,31.0,3.0
0,8,6.0,3.0,4.0,0.0
0,20,8.0,3.0,1.0,0.0
8,0,0.0,0.0,8.0,768.0
49,292,0.0,768.0,259.0,520.0
314,339,77.0,800.0,53.0,566.0
58,77,32.0,822.0,569.0,53.0
16166 MS:25627 M:8 H:0,,,,,
32,823,310.0,49.0,822.0,305.0
825,309,54.0,565.0,50.0,58.0
304,58,72.0,544.0,312.0,58.0
0,8,4.0,12.0,2.0,3.0
768,321,58.0,40.0,10.0,23.0
0,777,3.0,3.0,5.0,10.0
0,0,0.0,1.0,6.0,6.0
768,0,0.0,0.0,0.0,0.0
768,833,68.0,67.0,113.0,70.0
284,586,23.0,0.0,512.0,775.0
523,28,3.0,0.0,768.0,514.0
273,818,5.0,256.0,0.0,1.0
778,780,0.0,256.0,0.0,0.0
13,7,0.0,256.0,256.0,256.0
544,260,0.0,768.0,256.0,768.0
817,0,256.0,0.0,768.0,768.0
0,0,0.0,0.0,0.0,5.0
0,0,0.0,0.0,0.0,0.0
16168 MS:25690 M:8 H:0,,,,,
0,0,11.0,0.0,0.0,4.0
67,42,22.0,14.0,8.0,0.0
7,2,2.0,4.0,10.0,3.0
0,0,1.0,5.0,5.0,3.0
0,0,0.0,0.0,0.0,0.0
47,50,52.0,94.0,58.0,56.0
4,8,0.0,28.0,48.0,80.0
18,3,12.0,24.0,33.0,46.0
2,2,5.0,13.0,41.0,25.0
2,6,11.0,31.0,72.0,17.0
1,10,15.0,13.0,27.0,3.0
0,7,16.0,17.0,52.0,5.0
0,17,20.0,11.0,13.0,0.0
7,48,18.0,15.0,20.0,0.0
5,96,59.0,40.0,11.0,15.0
5,78,83.0,49.0,8.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16174 MS:25879 M:8 H:0,,,,,
11,5,13.0,4.0,4.0,6.0
88,64,25.0,22.0,8.0,3.0
8,8,8.0,5.0,18.0,16.0
2,0,2.0,8.0,6.0,4.0
0,0,0.0,0.0,0.0,0.0
37,31,44.0,106.0,70.0,58.0
4,3,7.0,28.0,52.0,87.0
0,7,0.0,14.0,34.0,51.0
3,4,15.0,30.0,39.0,31.0
2,5,12.0,38.0,80.0,19.0
0,8,15.0,14.0,28.0,3.0
0,10,23.0,23.0,64.0,7.0
1,23,28.0,14.0,16.0,0.0
0,42,31.0,16.0,9.0,0.0
1,107,64.0,36.0,9.0,0.0
5,86,89.0,46.0,11.0,1.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16188 MS:26318 M:8 H:0,,,,,
56,9,5.0,1.0,1.0,5.0
113,34,0.0,6.0,4.0,0.0
5,0,1.0,4.0,9.0,11.0
2,0,1.0,6.0,5.0,4.0
0,0,0.0,0.0,0.0,0.0
39,68,0.0,0.0,256.0,256.0
819,779,0.0,0.0,259.0,519.0
823,4,0.0,256.0,768.0,771.0
835,517,0.0,512.0,0.0,5.0
825,4,0.0,512.0,768.0,772.0
568,517,256.0,0.0,769.0,21.0
842,520,256.0,256.0,5.0,68.0
336,774,512.0,0.0,512.0,143.0
0,0,1.0,0.0,20.0,13.0
0,0,0.0,0.0,0.0,0.0
49,292,0.0,768.0,256.0,512.0
314,595,77.0,800.0,57.0,568.0
58,77,32.0,825.0,564.0,51.0
16190 MS:26381 M:8 H:0,,,,,
32,2,3.0,8.0,2.0,3.0
122,37,17.0,16.0,16.0,1.0
15,2,2.0,7.0,17.0,3.0
6,2,5.0,11.0,12.0,17.0
0,0,0.0,0.0,0.0,0.0
96,55,66.0,81.0,73.0,120.0
28,34,40.0,48.0,70.0,228.0
9,7,9.0,47.0,46.0,135.0
8,5,7.0,19.0,45.0,76.0
3,5,10.0,32.0,58.0,8.0
3,13,19.0,33.0,54.0,4.0
3,13,32.0,33.0,64.0,5.0
15,17,47.0,48.0,55.0,5.0
12,71,84.0,69.0,55.0,0.0
18,126,125.0,83.0,74.0,10.0
30,221,118.0,122.0,79.0,13.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16191 MS:26412 M:8 H:0,,,,,
32,5,5.0,4.0,4.0,5.0
119,39,14.0,27.0,10.0,2.0
19,3,3.0,9.0,24.0,3.0
8,4,8.0,15.0,16.0,22.0
0,0,0.0,0.0,0.0,0.0
128,65,78.0,88.0,72.0,122.0
75,44,46.0,54.0,64.0,221.0
19,11,14.0,41.0,54.0,132.0
10,7,9.0,22.0,49.0,78.0
4,7,14.0,36.0,61.0,9.0
3,17,20.0,34.0,55.0,4.0
2,24,32.0,34.0,63.0,5.0
22,33,55.0,56.0,51.0,13.0
11,67,91.0,69.0,53.0,7.0
17,120,117.0,79.0,70.0,10.0
28,205,110.0,116.0,69.0,13.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16192 MS:26444 M:8 H:0,,,,,
27,6,6.0,4.0,0.0,3.0
117,40,17.0,32.0,12.0,2.0
19,4,3.0,10.0,28.0,3.0
11,6,10.0,20.0,18.0,24.0
3,7,0.0,0.0,0.0,0.0
137,79,87.0,78.0,83.0,127.0
91,53,51.0,58.0,68.0,218.0
31,20,21.0,43.0,55.0,129.0
9,10,11.0,27.0,51.0,78.0
3,9,15.0,39.0,63.0,9.0
0,16,22.0,33.0,56.0,5.0
5,21,40.0,34.0,65.0,1.0
6,35,49.0,45.0,52.0,5.0
10,64,86.0,66.0,50.0,7.0
17,109,108.0,74.0,65.0,11.0
25,187,101.0,109.0,60.0,12.0
0,0,0.0,0.0,0.0,0.0
5,0,4.0,8.0,0.0,4.0
16193 MS:26475 M:8 H:0,,,,,
31,8,8.0,5.0,1.0,5.0
123,42,19.0,37.0,14.0,3.0
23,4,4.0,10.0,34.0,4.0
24,4,21.0,20.0,21.0,25.0
5,8,0.0,3.0,10.0,0.0
144,89,92.0,95.0,87.0,127.0
101,63,56.0,60.0,72.0,215.0
37,30,29.0,48.0,58.0,128.0
10,13,16.0,32.0,54.0,78.0
3,8,17.0,41.0,65.0,9.0
6,31,31.0,24.0,53.0,7.0
5,25,42.0,35.0,64.0,6.0
564,780,305.0,557.0,308.0,774.0
0,0,0.0,0.0,23.0,170.0
0,0,0.0,0.0,1.0,0.0
49,292,0.0,768.0,256.0,515.0
314,595,77.0,800.0,52.0,569.0
58,77,32.0,823.0,560.0,53.0
16197 MS:26601 M:8 H:0,,,,,
53,30,12.0,15.0,15.0,0.0
137,56,28.0,47.0,22.0,8.0
41,10,6.0,12.0,48.0,6.0
44,26,38.0,53.0,36.0,32.0
0,0,0.0,0.0,0.0,0.0
157,125,125.0,115.0,105.0,129.0
100,85,81.0,68.0,80.0,202.0
39,42,40.0,66.0,64.0,119.0
11,18,23.0,46.0,62.0,75.0
7,14,18.0,54.0,77.0,12.0
7,31,34.0,42.0,59.0,8.0
6,24,47.0,34.0,63.0,7.0
4,36,38.0,34.0,37.0,5.0
23,51,62.0,48.0,21.0,12.0
10,72,59.0,50.0,26.0,7.0
14,102,64.0,63.0,20.0,9.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16198 MS:26632 M:8 H:0,,,,,
46,23,26.0,17.0,15.0,0.0
138,66,31.0,50.0,23.0,9.0
45,13,8.0,14.0,48.0,6.0
55,40,54.0,65.0,42.0,35.0
0,0,0.0,0.0,0.0,0.0
155,143,128.0,119.0,110.0,132.0
115,98,91.0,72.0,85.0,201.0
39,56,52.0,69.0,76.0,125.0
10,16,20.0,49.0,64.0,74.0
7,12,17.0,55.0,79.0,12.0
7,27,31.0,43.0,60.0,7.0
8,14,41.0,32.0,62.0,7.0
4,24,37.0,26.0,36.0,8.0
7,46,50.0,29.0,18.0,5.0
9,60,52.0,44.0,18.0,6.0
11,79,55.0,51.0,14.0,7.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16202 MS:26758 M:8 H:0,,,,,
52,48,58.0,33.0,11.0,13.0
161,118,67.0,92.0,42.0,20.0
80,56,24.0,56.0,80.0,14.0
93,88,109.0,120.0,72.0,61.0
0,0,0.0,0.0,0.0,0.0
157,166,178.0,165.0,152.0,156.0
82,94,84.0,81.0,94.0,174.0
13,14,14.0,24.0,45.0,92.0
0,11,16.0,8.0,45.0,36.0
3,4,7.0,31.0,42.0,15.0
1,3,6.0,15.0,27.0,2.0
0,2,5.0,8.0,26.0,1.0
1,10,15.0,8.0,9.0,0.0
3,27,31.0,16.0,11.0,2.0
7,25,37.0,28.0,10.0,3.0
7,31,32.0,21.0,7.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16203 MS:26789 M:8 H:0,,,,,
54,57,72.0,40.0,15.0,13.0
182,133,79.0,104.0,49.0,24.0
92,67,29.0,64.0,91.0,18.0
100,95,118.0,132.0,81.0,58.0
0,0,0.0,0.0,0.0,0.0
298,304,0.0,0.0,527.0,532.0
297,10,0.0,0.0,770.0,3.0
0,6,0.0,0.0,1.0,2.0
0,19,22.0,11.0,8.0,0.0
4,29,39.0,23.0,0.0,3.0
3,18,40.0,24.0,5.0,1.0
0,0,0.0,0.0,0.0,0.0
58,77,0.0,768.0,512.0,0.0
2,265,36.0,816.0,58.0,328.0
567,8,512.0,0.0,63.0,52.0
877,533,256.0,0.0,456.0,662.0
328,826,256.0,768.0,860.0,583.0
0,0,0.0,0.0,104.0,98.0
16205 MS:26852 M:8 H:0,,,,,
71,78,114.0,55.0,0.0,7.0
222,167,94.0,140.0,56.0,17.0
80,59,24.0,65.0,101.0,22.0
103,91,90.0,91.0,46.0,43.0
0,0,0.0,0.0,0.0,0.0
147,170,178.0,162.0,120.0,81.0
47,95,64.0,48.0,77.0,96.0
13,18,10.0,18.0,53.0,62.0
1,3,3.0,8.0,45.0,36.0
0,0,0.0,5.0,35.0,10.0
0,0,0.0,0.0,2.0,0.0
0,0,0.0,0.0,1.0,0.0
0,0,0.0,6.0,8.0,0.0
0,0,0.0,0.0,2.0,15.0
0,3,3.0,3.0,3.0,0.0
0,1,3.0,2.0,3.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16211 MS:27040 M:8 H:0,,,,,
5,10,18.0,0.0,9.0,0.0
82,58,26.0,27.0,10.0,10.0
7,2,2.0,4.0,7.0,2.0
0,0,0.0,2.0,2.0,0.0
0,0,0.0,0.0,0.0,0.0
78,96,70.0,105.0,63.0,49.0
20,4,15.0,34.0,60.0,97.0
5,21,0.0,19.0,47.0,39.0
4,5,6.0,14.0,56.0,34.0
2,6,8.0,25.0,78.0,17.0
0,4,7.0,9.0,25.0,2.0
0,8,12.0,17.0,46.0,4.0
0,12,11.0,8.0,11.0,0.0
0,24,21.0,4.0,4.0,0.0
4,73,49.0,30.0,9.0,3.0
3,51,74.0,40.0,6.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16212 MS:27072 M:8 H:0,,,,,
9,6,28.0,0.0,10.0,16.0
83,64,27.0,12.0,15.0,3.0
7,2,2.0,3.0,9.0,2.0
0,0,0.0,2.0,1.0,0.0
0,0,0.0,0.0,0.0,0.0
51,63,40.0,84.0,54.0,44.0
6,7,15.0,39.0,40.0,87.0
4,4,5.0,15.0,34.0,47.0
3,4,6.0,14.0,50.0,29.0
2,5,10.0,30.0,79.0,17.0
0,5,9.0,11.0,27.0,3.0
0,9,15.0,20.0,53.0,5.0
0,15,0.0,4.0,11.0,0.0
2,39,25.0,4.0,4.0,1.0
5,88,52.0,34.0,9.0,0.0
3,53,71.0,42.0,6.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16213 MS:27103 M:8 H:0,,,,,
8,6,15.0,2.0,5.0,6.0
75,71,29.0,15.0,17.0,4.0
7,2,2.0,5.0,10.0,3.0
0,0,0.0,2.0,1.0,0.0
5,0,0.0,0.0,0.0,0.0
51,60,52.0,70.0,55.0,54.0
4,4,6.0,21.0,38.0,59.0
3,2,5.0,13.0,31.0,37.0
4,3,5.0,16.0,46.0,27.0
3,5,11.0,31.0,75.0,18.0
0,4,10.0,13.0,27.0,3.0
11,0,21.0,31.0,44.0,7.0
1,30,5.0,15.0,15.0,0.0
1,38,29.0,16.0,12.0,0.0
5,95,56.0,36.0,10.0,0.0
3,53,67.0,40.0,6.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16214 MS:27134 M:8 H:0,,,,,
256,256,0.0,4.0,349.0,572.0
0,0,0.0,2.0,50.0,66.0
0,768,0.0,8.0,256.0,771.0
292,512,0.0,768.0,0.0,256.0
0,845,32.0,53.0,305.0,818.0
3,0,0.0,7.0,7.0,0.0
301,512,0.0,768.0,512.0,3.0
848,0,0.0,544.0,799.0,553.0
43,0,0.0,515.0,3.0,263.0
31,0,0.0,772.0,2.0,261.0
532,0,256.0,2.0,770.0,518.0
516,768,0.0,512.0,2.0,10.0
262,768,0.0,768.0,772.0,274.0
512,768,0.0,256.0,9.0,22.0
0,512,0.0,0.0,529.0,792.0
0,768,0.0,1.0,553.0,33.0
256,768,0.0,4.0,356.0,573.0
512,0,0.0,1.0,60.0,64.0
16217 MS:27229 M:8 H:0,,,,,
15,7,21.0,4.0,5.0,5.0
90,87,40.0,9.0,23.0,0.0
8,2,4.0,21.0,9.0,11.0
1,0,1.0,5.0,4.0,2.0
0,0,0.0,0.0,0.0,0.0
33,29,41.0,88.0,56.0,48.0
3,3,7.0,28.0,46.0,78.0
15,0,7.0,16.0,36.0,49.0
4,15,0.0,19.0,55.0,25.0
3,5,13.0,43.0,87.0,21.0
0,5,11.0,13.0,29.0,3.0
0,10,23.0,24.0,63.0,7.0
0,19,26.0,12.0,16.0,0.0
0,40,35.0,18.0,11.0,0.0
7,103,67.0,32.0,4.0,0.0
3,56,72.0,41.0,6.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16219 MS:27292 M:8 H:0,,,,,
14,9,31.0,0.0,7.0,15.0
94,86,33.0,14.0,19.0,4.0
9,3,3.0,6.0,14.0,4.0
2,1,2.0,7.0,6.0,3.0
0,0,0.0,0.0,0.0,0.0
32,34,55.0,105.0,64.0,55.0
5,6,5.0,31.0,48.0,92.0
3,2,5.0,18.0,37.0,55.0
3,2,6.0,18.0,51.0,38.0
2,5,12.0,41.0,85.0,20.0
0,5,11.0,13.0,28.0,3.0
0,9,19.0,22.0,58.0,6.0
9,14,29.0,24.0,11.0,7.0
2,51,28.0,23.0,20.0,0.0
4,89,61.0,34.0,8.0,0.0
3,47,65.0,34.0,5.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16220 MS:27323 M:8 H:0,,,,,
15,8,19.0,4.0,5.0,5.0
97,89,32.0,15.0,18.0,3.0
9,3,3.0,7.0,14.0,3.0
2,1,3.0,8.0,6.0,3.0
0,0,0.0,0.0,0.0,0.0
24,29,51.0,100.0,66.0,58.0
4,4,9.0,29.0,56.0,106.0
3,2,5.0,16.0,35.0,57.0
2,2,6.0,17.0,50.0,40.0
2,5,13.0,43.0,88.0,20.0
0,5,13.0,14.0,28.0,2.0
0,16,32.0,22.0,63.0,0.0
0,17,24.0,29.0,13.0,6.0
2,39,36.0,18.0,10.0,0.0
5,91,60.0,34.0,8.0,0.0
2,48,63.0,34.0,5.0,0.0
0,0,0.0,0.0,0.0,0.0
8,0,3.0,0.0,0.0,0.0
16221 MS:27354 M:8 H:0,,,,,
16,8,22.0,5.0,6.0,6.0
102,92,32.0,16.0,18.0,3.0
8,2,3.0,6.0,13.0,3.0
0,1,2.0,7.0,6.0,2.0
3,7,0.0,1.0,7.0,0.0
29,24,45.0,101.0,73.0,63.0
2,2,7.0,27.0,55.0,111.0
1,0,4.0,13.0,33.0,57.0
1,1,5.0,16.0,51.0,39.0
2,5,14.0,46.0,90.0,20.0
0,0,12.0,16.0,21.0,3.0
0,0,20.0,23.0,64.0,4.0
0,19,26.0,12.0,16.0,0.0
1,38,35.0,19.0,10.0,0.0
3,89,59.0,36.0,8.0,0.0
2,53,65.0,34.0,5.0,0.0
0,3,0.0,0.0,0.0,0.0
13,0,4.0,10.0,0.0,3.0
16222 MS:27386 M:8 H:0,,,,,
20,9,24.0,5.0,6.0,5.0
111,90,32.0,17.0,19.0,3.0
7,0,2.0,6.0,13.0,3.0
14,0,7.0,15.0,0.0,7.0
0,0,0.0,6.0,7.0,0.0
22,9,26.0,86.0,64.0,60.0
3,0,5.0,24.0,49.0,110.0
1,0,3.0,11.0,32.0,60.0
1,0,5.0,17.0,52.0,42.0
0,3,1.0,42.0,90.0,21.0
0,0,13.0,4.0,24.0,3.0
0,11,26.0,26.0,61.0,10.0
0,21,30.0,14.0,14.0,0.0
0,36,36.0,18.0,9.0,0.0
2,98,56.0,36.0,7.0,0.0
8,64,65.0,36.0,5.0,0.0
0,4,8.0,0.0,4.0,0.0
0,0,0.0,0.0,0.0,0.0
16223 MS:27417 M:8 H:0,,,,,
23,10,27.0,7.0,6.0,6.0
103,89,30.0,18.0,20.0,3.0
2,7,14.0,0.0,15.0,0.0
15,0,7.0,15.0,0.0,7.0
0,0,0.0,0.0,0.0,0.0
17,7,16.0,80.0,68.0,55.0
2,0,5.0,27.0,54.0,118.0
1,0,4.0,14.0,35.0,63.0
7,0,3.0,16.0,53.0,44.0
0,3,0.0,41.0,89.0,8.0
0,5,13.0,15.0,32.0,3.0
0,10,26.0,28.0,67.0,6.0
0,22,32.0,16.0,16.0,0.0
0,34,37.0,21.0,11.0,0.0
0,101,59.0,39.0,8.0,0.0
5,68,70.0,44.0,10.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16224 MS:27449 M:8 H:0,,,,,
25,11,27.0,6.0,6.0,6.0
120,96,26.0,23.0,8.0,3.0
7,0,3.0,8.0,25.0,16.0
0,0,0.0,4.0,3.0,1.0
0,0,0.0,0.0,0.0,0.0
18,6,15.0,86.0,70.0,62.0
2,0,4.0,30.0,58.0,118.0
0,6,0.0,15.0,35.0,67.0
1,2,13.0,31.0,44.0,47.0
2,3,11.0,49.0,90.0,21.0
0,4,12.0,14.0,29.0,3.0
0,9,24.0,26.0,70.0,7.0
0,20,36.0,20.0,19.0,0.0
0,48,48.0,26.0,12.0,0.0
0,121,72.0,54.0,10.0,0.0
4,150,109.0,82.0,15.0,0.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16228 MS:27574 M:8 H:0,,,,,
58,22,15.0,5.0,3.0,4.0
67,18,7.0,7.0,9.0,0.0
3,0,0.0,5.0,11.0,2.0
0,0,0.0,2.0,3.0,1.0
0,0,0.0,0.0,0.0,0.0
13,4,0.0,38.0,52.0,88.0
3,1,3.0,21.0,48.0,174.0
2,1,2.0,14.0,37.0,98.0
1,0,2.0,9.0,36.0,51.0
0,0,0.0,7.0,45.0,13.0
0,0,4.0,0.0,19.0,0.0
0,6,1.0,16.0,64.0,3.0
0,6,13.0,29.0,39.0,2.0
1,34,61.0,52.0,38.0,2.0
9,139,148.0,95.0,82.0,8.0
18,285,152.0,161.0,104.0,11.0
4,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,6.0,8.0
16232 MS:27700 M:8 H:0,,,,,
45,0,0.0,2.0,0.0,4.0
95,27,0.0,6.0,4.0,0.0
4,0,1.0,5.0,8.0,2.0
0,75,1.0,8.0,6.0,6.0
10,143,146.0,93.0,79.0,15.0
20,270,133.0,138.0,89.0,10.0
314,851,77.0,800.0,51.0,563.0
58,77,32.0,817.0,563.0,55.0
0,256,36.0,48.0,58.0,840.0
518,512,0.0,256.0,31.0,0.0
14,514,0.0,0.0,368.0,801.0
8,780,0.0,0.0,520.0,258.0
0,0,0.0,0.0,3.0,1.0
62,883,256.0,0.0,256.0,512.0
62,224,0.0,512.0,782.0,529.0
305,658,0.0,512.0,1.0,4.0
302,82,0.0,256.0,2.0,258.0
317,777,0.0,512.0,2.0,1.0
16234 MS:27762 M:8 H:0,,,,,
30,5,3.0,2.0,0.0,7.0
119,36,12.0,23.0,8.0,0.0
18,3,3.0,9.0,21.0,2.0
5,2,5.0,11.0,13.0,19.0
0,0,0.0,0.0,0.0,0.0
94,48,71.0,80.0,64.0,111.0
34,27,32.0,52.0,66.0,212.0
8,7,10.0,40.0,54.0,145.0
8,6,8.0,23.0,50.0,84.0
2,5,10.0,35.0,64.0,9.0
4,14,21.0,35.0,60.0,4.0
16,13,43.0,32.0,69.0,5.0
6,47,48.0,55.0,64.0,1.0
11,69,93.0,70.0,54.0,7.0
17,121,120.0,78.0,67.0,9.0
29,215,110.0,116.0,70.0,10.0
0,0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,0.0
16238 MS:27888 M:8 H:0,,,,,
40,15,13.0,8.0,2.0,6.0
128,55,20.0,48.0,18.0,5.0
47,4,13.0,26.0,37.0,11.0
30,15,27.0,39.0,29.0,29.0
0,0,0.0,0.0,0.0,0.0
151,110,118.0,108.0,94.0,122.0
109,80,75.0,72.0,81.0,201.0
37,49,47.0,62.0,72.0,141.0
11,23,10.0,40.0,63.0,68.0
6,13,18.0,51.0,75.0,11.0
6,28,33.0,42.0,63.0,7.0
6,24,48.0,39.0,68.0,8.0
7,35,51.0,44.0,47.0,6.0
8,56,62.0,42.0,32.0,6.0
0,77,67.0,48.0,26.0,8.0
16,130,71.0,67.0,29.0,5.0
0,0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,0.0
16244 MS:28077 M:8 H:0,,,,,
57,47,57.0,27.0,10.0,10.0
